<config.params object at 0x7ff5fde30d30>
Train 2, loss: 0.03746698
best_epoch 2, best_loss: 38.29454685 , best_losscd: 0.03612794
Train 3, loss: 0.03666208
best_epoch 2, best_loss: 38.29454685 , best_losscd: 0.03612794
Train 4, loss: 0.03597857
best_epoch 4, best_loss: 35.47956493 , best_losscd: 0.03484438
Train 5, loss: 0.03550663
best_epoch 4, best_loss: 35.47956493 , best_losscd: 0.03484438
Train 6, loss: 0.03514336
best_epoch 6, best_loss: 35.44377149 , best_losscd: 0.03500533
Train 7, loss: 0.03472334
best_epoch 7, best_loss: 34.31760979 , best_losscd: 0.03439334
Train 8, loss: 0.03435072
best_epoch 7, best_loss: 34.31760979 , best_losscd: 0.03439334
Train 9, loss: 0.03411401
best_epoch 7, best_loss: 34.31760979 , best_losscd: 0.03439334
Train 10, loss: 0.03384700
best_epoch 10, best_loss: 33.60027152 , best_losscd: 0.03415632
Train 11, loss: 0.03343613
best_epoch 11, best_loss: 33.39055851 , best_losscd: 0.03420530
Train 12, loss: 0.03327330
best_epoch 11, best_loss: 33.39055851 , best_losscd: 0.03420530
Train 13, loss: 0.03313484
best_epoch 13, best_loss: 31.45893771 , best_losscd: 0.03320230
Train 14, loss: 0.03284537
best_epoch 13, best_loss: 31.45893771 , best_losscd: 0.03320230
Train 15, loss: 0.03271826
best_epoch 15, best_loss: 30.66208501 , best_losscd: 0.03291243
Train 16, loss: 0.03249626
best_epoch 16, best_loss: 30.13105330 , best_losscd: 0.03270515
Train 17, loss: 0.03242535
best_epoch 16, best_loss: 30.13105330 , best_losscd: 0.03270515
Train 18, loss: 0.03235573
best_epoch 16, best_loss: 30.13105330 , best_losscd: 0.03270515
Train 19, loss: 0.03216966
best_epoch 19, best_loss: 28.83141189 , best_losscd: 0.03210557
Train 20, loss: 0.03207112
best_epoch 19, best_loss: 28.83141189 , best_losscd: 0.03210557
Train 21, loss: 0.03193519
best_epoch 19, best_loss: 28.83141189 , best_losscd: 0.03210557
Train 22, loss: 0.03183964
best_epoch 19, best_loss: 28.83141189 , best_losscd: 0.03210557
Train 23, loss: 0.03170062
best_epoch 19, best_loss: 28.83141189 , best_losscd: 0.03210557
Train 24, loss: 0.03162005
best_epoch 24, best_loss: 28.02831281 , best_losscd: 0.03157365
Train 25, loss: 0.03157007
best_epoch 24, best_loss: 28.02831281 , best_losscd: 0.03157365
Train 26, loss: 0.03137069
best_epoch 26, best_loss: 27.12417698 , best_losscd: 0.03132584
Train 27, loss: 0.03134149
best_epoch 26, best_loss: 27.12417698 , best_losscd: 0.03132584
Train 28, loss: 0.03128645
best_epoch 28, best_loss: 26.83349711 , best_losscd: 0.03117727
Train 29, loss: 0.03114210
best_epoch 28, best_loss: 26.83349711 , best_losscd: 0.03117727
Train 30, loss: 0.03119625
best_epoch 28, best_loss: 26.83349711 , best_losscd: 0.03117727
Train 31, loss: 0.03097605
best_epoch 28, best_loss: 26.83349711 , best_losscd: 0.03117727
Train 32, loss: 0.03087671
best_epoch 28, best_loss: 26.83349711 , best_losscd: 0.03117727
Train 33, loss: 0.03082406
best_epoch 28, best_loss: 26.83349711 , best_losscd: 0.03117727
Train 34, loss: 0.03075302
best_epoch 34, best_loss: 25.66255573 , best_losscd: 0.03070507
Train 35, loss: 0.03075271
best_epoch 34, best_loss: 25.66255573 , best_losscd: 0.03070507
Train 36, loss: 0.03059512
best_epoch 34, best_loss: 25.66255573 , best_losscd: 0.03070507
Train 37, loss: 0.03057847
best_epoch 34, best_loss: 25.66255573 , best_losscd: 0.03070507
Train 38, loss: 0.03054418
best_epoch 34, best_loss: 25.66255573 , best_losscd: 0.03070507
Train 39, loss: 0.03043534
best_epoch 39, best_loss: 25.23422873 , best_losscd: 0.03039905
Train 40, loss: 0.03037782
best_epoch 40, best_loss: 24.90918952 , best_losscd: 0.03027180
Train 41, loss: 0.03023323
best_epoch 40, best_loss: 24.90918952 , best_losscd: 0.03027180
Train 42, loss: 0.03030790
best_epoch 40, best_loss: 24.90918952 , best_losscd: 0.03027180
Train 43, loss: 0.03032075
best_epoch 43, best_loss: 24.84496097 , best_losscd: 0.03046605
Train 44, loss: 0.03018069
best_epoch 43, best_loss: 24.84496097 , best_losscd: 0.03046605
Train 45, loss: 0.03009761
best_epoch 43, best_loss: 24.84496097 , best_losscd: 0.03046605
Train 46, loss: 0.03002148
best_epoch 46, best_loss: 24.46057520 , best_losscd: 0.03005331
Train 47, loss: 0.03002811
best_epoch 47, best_loss: 24.12676196 , best_losscd: 0.03007307
Train 48, loss: 0.02996400
best_epoch 48, best_loss: 24.02714414 , best_losscd: 0.02998044
Train 49, loss: 0.02992211
best_epoch 48, best_loss: 24.02714414 , best_losscd: 0.02998044
Train 50, loss: 0.02990538
best_epoch 48, best_loss: 24.02714414 , best_losscd: 0.02998044
Train 51, loss: 0.02981507
best_epoch 48, best_loss: 24.02714414 , best_losscd: 0.02998044
Train 52, loss: 0.02980780
best_epoch 48, best_loss: 24.02714414 , best_losscd: 0.02998044
Train 53, loss: 0.02977116
best_epoch 48, best_loss: 24.02714414 , best_losscd: 0.02998044
Train 54, loss: 0.02966961
best_epoch 54, best_loss: 23.94416543 , best_losscd: 0.03005143
Train 55, loss: 0.02966190
best_epoch 55, best_loss: 23.82675470 , best_losscd: 0.02978079
Train 56, loss: 0.02963830
best_epoch 56, best_loss: 23.56643900 , best_losscd: 0.02979240
Train 57, loss: 0.02951686
best_epoch 56, best_loss: 23.56643900 , best_losscd: 0.02979240
Train 58, loss: 0.02951986
best_epoch 56, best_loss: 23.56643900 , best_losscd: 0.02979240
Train 59, loss: 0.02949712
best_epoch 56, best_loss: 23.56643900 , best_losscd: 0.02979240
Train 60, loss: 0.02948000
best_epoch 56, best_loss: 23.56643900 , best_losscd: 0.02979240
Train 61, loss: 0.02941008
best_epoch 56, best_loss: 23.56643900 , best_losscd: 0.02979240
Train 62, loss: 0.02938057
best_epoch 62, best_loss: 22.73249153 , best_losscd: 0.02939538
Train 63, loss: 0.02934780
best_epoch 62, best_loss: 22.73249153 , best_losscd: 0.02939538
Train 64, loss: 0.02929925
best_epoch 64, best_loss: 22.36297653 , best_losscd: 0.02923215
Train 65, loss: 0.02928113
best_epoch 64, best_loss: 22.36297653 , best_losscd: 0.02923215
Train 66, loss: 0.02923324
best_epoch 64, best_loss: 22.36297653 , best_losscd: 0.02923215
Train 67, loss: 0.02922421
best_epoch 64, best_loss: 22.36297653 , best_losscd: 0.02923215
Train 68, loss: 0.02921131
best_epoch 64, best_loss: 22.36297653 , best_losscd: 0.02923215
Train 69, loss: 0.02918847
best_epoch 64, best_loss: 22.36297653 , best_losscd: 0.02923215
Train 70, loss: 0.02912974
best_epoch 64, best_loss: 22.36297653 , best_losscd: 0.02923215
Train 71, loss: 0.02913473
best_epoch 64, best_loss: 22.36297653 , best_losscd: 0.02923215
Train 72, loss: 0.02906297
best_epoch 72, best_loss: 22.16786717 , best_losscd: 0.02912937
Train 73, loss: 0.02903603
best_epoch 73, best_loss: 22.02753899 , best_losscd: 0.02915275
Train 74, loss: 0.02901587
best_epoch 73, best_loss: 22.02753899 , best_losscd: 0.02915275
Train 75, loss: 0.02896137
best_epoch 73, best_loss: 22.02753899 , best_losscd: 0.02915275
Train 76, loss: 0.02895884
best_epoch 73, best_loss: 22.02753899 , best_losscd: 0.02915275
Train 77, loss: 0.02890994
best_epoch 73, best_loss: 22.02753899 , best_losscd: 0.02915275
Train 78, loss: 0.02886559
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 79, loss: 0.02890386
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 80, loss: 0.02883138
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 81, loss: 0.02884064
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 82, loss: 0.02980128
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 83, loss: 0.03059818
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 84, loss: 0.02963044
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 85, loss: 0.02934853
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 86, loss: 0.02909623
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 87, loss: 0.02901533
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 88, loss: 0.02896895
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 89, loss: 0.02885093
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 90, loss: 0.02882030
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 91, loss: 0.02874276
best_epoch 78, best_loss: 21.59944025 , best_losscd: 0.02885256
Train 92, loss: 0.02870532
best_epoch 92, best_loss: 21.20034563 , best_losscd: 0.02881559
Train 93, loss: 0.02868010
best_epoch 92, best_loss: 21.20034563 , best_losscd: 0.02881559
Train 94, loss: 0.02862210
best_epoch 92, best_loss: 21.20034563 , best_losscd: 0.02881559
Train 95, loss: 0.02864197
best_epoch 92, best_loss: 21.20034563 , best_losscd: 0.02881559
Train 96, loss: 0.02860582
best_epoch 96, best_loss: 21.11461817 , best_losscd: 0.02869188
Train 97, loss: 0.02855226
best_epoch 97, best_loss: 21.01445642 , best_losscd: 0.02859221
Train 98, loss: 0.02852964
best_epoch 97, best_loss: 21.01445642 , best_losscd: 0.02859221
Train 99, loss: 0.02853529
best_epoch 99, best_loss: 20.89797812 , best_losscd: 0.02855692
Train 100, loss: 0.02848594
best_epoch 99, best_loss: 20.89797812 , best_losscd: 0.02855692
Train 101, loss: 0.02843639
best_epoch 99, best_loss: 20.89797812 , best_losscd: 0.02855692
Train 102, loss: 0.02842791
best_epoch 102, best_loss: 20.78926343 , best_losscd: 0.02848018
Train 103, loss: 0.02842780
best_epoch 102, best_loss: 20.78926343 , best_losscd: 0.02848018
Train 104, loss: 0.02840215
best_epoch 104, best_loss: 20.60999213 , best_losscd: 0.02842698
Train 105, loss: 0.02833779
best_epoch 104, best_loss: 20.60999213 , best_losscd: 0.02842698
Train 106, loss: 0.02838022
best_epoch 106, best_loss: 20.44834564 , best_losscd: 0.02827811
Train 107, loss: 0.02832608
best_epoch 106, best_loss: 20.44834564 , best_losscd: 0.02827811
Train 108, loss: 0.02836336
best_epoch 106, best_loss: 20.44834564 , best_losscd: 0.02827811
Train 109, loss: 0.02834403
best_epoch 106, best_loss: 20.44834564 , best_losscd: 0.02827811
Train 110, loss: 0.02832074
best_epoch 106, best_loss: 20.44834564 , best_losscd: 0.02827811
Train 111, loss: 0.02831804
best_epoch 106, best_loss: 20.44834564 , best_losscd: 0.02827811
Train 112, loss: 0.02825655
best_epoch 106, best_loss: 20.44834564 , best_losscd: 0.02827811
Train 113, loss: 0.02826345
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 114, loss: 0.02825003
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 115, loss: 0.02826225
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 116, loss: 0.02816915
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 117, loss: 0.02820424
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 118, loss: 0.02815875
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 119, loss: 0.02815484
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 120, loss: 0.02815300
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 121, loss: 0.02817373
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 122, loss: 0.02829019
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 123, loss: 0.02818636
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 124, loss: 0.02812230
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 125, loss: 0.02809044
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 126, loss: 0.02807030
best_epoch 113, best_loss: 20.27069019 , best_losscd: 0.02825623
Train 127, loss: 0.02805242
best_epoch 127, best_loss: 20.23076051 , best_losscd: 0.02819499
Train 128, loss: 0.02801899
best_epoch 128, best_loss: 19.94281055 , best_losscd: 0.02803409
Train 129, loss: 0.02805468
best_epoch 128, best_loss: 19.94281055 , best_losscd: 0.02803409
Train 130, loss: 0.02798110
best_epoch 128, best_loss: 19.94281055 , best_losscd: 0.02803409
Train 131, loss: 0.02803794
best_epoch 128, best_loss: 19.94281055 , best_losscd: 0.02803409
Train 132, loss: 0.02798799
best_epoch 128, best_loss: 19.94281055 , best_losscd: 0.02803409
Train 133, loss: 0.02800708
best_epoch 128, best_loss: 19.94281055 , best_losscd: 0.02803409
Train 134, loss: 0.02798975
best_epoch 134, best_loss: 19.93563816 , best_losscd: 0.02796875
Train 135, loss: 0.02798055
best_epoch 134, best_loss: 19.93563816 , best_losscd: 0.02796875
Train 136, loss: 0.02793637
best_epoch 134, best_loss: 19.93563816 , best_losscd: 0.02796875
Train 137, loss: 0.02796233
best_epoch 134, best_loss: 19.93563816 , best_losscd: 0.02796875
Train 138, loss: 0.02797495
best_epoch 134, best_loss: 19.93563816 , best_losscd: 0.02796875
Train 139, loss: 0.02792119
best_epoch 134, best_loss: 19.93563816 , best_losscd: 0.02796875
Train 140, loss: 0.02786862
best_epoch 134, best_loss: 19.93563816 , best_losscd: 0.02796875
Train 141, loss: 0.02787188
best_epoch 134, best_loss: 19.93563816 , best_losscd: 0.02796875
Train 142, loss: 0.02784737
best_epoch 142, best_loss: 19.90357609 , best_losscd: 0.02801564
Train 143, loss: 0.02789285
best_epoch 142, best_loss: 19.90357609 , best_losscd: 0.02801564
Train 144, loss: 0.02784544
best_epoch 144, best_loss: 19.72767754 , best_losscd: 0.02788121
Train 145, loss: 0.02784565
best_epoch 144, best_loss: 19.72767754 , best_losscd: 0.02788121
Train 146, loss: 0.02783357
best_epoch 146, best_loss: 19.52308217 , best_losscd: 0.02779228
Train 147, loss: 0.02782112
best_epoch 146, best_loss: 19.52308217 , best_losscd: 0.02779228
Train 148, loss: 0.02781288
best_epoch 146, best_loss: 19.52308217 , best_losscd: 0.02779228
Train 149, loss: 0.02780114
best_epoch 146, best_loss: 19.52308217 , best_losscd: 0.02779228
Train 150, loss: 0.02778708
best_epoch 146, best_loss: 19.52308217 , best_losscd: 0.02779228
Train 151, loss: 0.02780980
best_epoch 146, best_loss: 19.52308217 , best_losscd: 0.02779228
Train 152, loss: 0.02777075
best_epoch 152, best_loss: 19.51843982 , best_losscd: 0.02784174
Train 153, loss: 0.02776991
best_epoch 153, best_loss: 19.31657485 , best_losscd: 0.02768228
Train 154, loss: 0.02772588
best_epoch 153, best_loss: 19.31657485 , best_losscd: 0.02768228
Train 155, loss: 0.02774319
best_epoch 153, best_loss: 19.31657485 , best_losscd: 0.02768228
Train 156, loss: 0.02776170
best_epoch 153, best_loss: 19.31657485 , best_losscd: 0.02768228
Train 157, loss: 0.02773775
best_epoch 153, best_loss: 19.31657485 , best_losscd: 0.02768228
Train 158, loss: 0.02771130
best_epoch 153, best_loss: 19.31657485 , best_losscd: 0.02768228
Train 159, loss: 0.02769070
best_epoch 153, best_loss: 19.31657485 , best_losscd: 0.02768228
Train 160, loss: 0.02769223
best_epoch 153, best_loss: 19.31657485 , best_losscd: 0.02768228
Train 161, loss: 0.02769744
best_epoch 153, best_loss: 19.31657485 , best_losscd: 0.02768228
Train 162, loss: 0.02769536
best_epoch 162, best_loss: 19.31602277 , best_losscd: 0.02769267
Train 163, loss: 0.02765967
best_epoch 162, best_loss: 19.31602277 , best_losscd: 0.02769267
Train 164, loss: 0.02764916
best_epoch 162, best_loss: 19.31602277 , best_losscd: 0.02769267
Train 165, loss: 0.02772025
best_epoch 162, best_loss: 19.31602277 , best_losscd: 0.02769267
Train 166, loss: 0.02765471
best_epoch 162, best_loss: 19.31602277 , best_losscd: 0.02769267
Train 167, loss: 0.02764186
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 168, loss: 0.02760483
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 169, loss: 0.02758445
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 170, loss: 0.02761819
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 171, loss: 0.02762974
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 172, loss: 0.02759650
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 173, loss: 0.02759510
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 174, loss: 0.02759417
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 175, loss: 0.02757648
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 176, loss: 0.02758814
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 177, loss: 0.02754782
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 178, loss: 0.02757464
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 179, loss: 0.02755625
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 180, loss: 0.02754531
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 181, loss: 0.02755282
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 182, loss: 0.02751071
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 183, loss: 0.02755640
best_epoch 167, best_loss: 19.15324014 , best_losscd: 0.02757831
Train 184, loss: 0.02750627
best_epoch 184, best_loss: 19.03478731 , best_losscd: 0.02752108
Train 185, loss: 0.02750159
best_epoch 184, best_loss: 19.03478731 , best_losscd: 0.02752108
Train 186, loss: 0.02750091
best_epoch 184, best_loss: 19.03478731 , best_losscd: 0.02752108
Train 187, loss: 0.02751123
best_epoch 184, best_loss: 19.03478731 , best_losscd: 0.02752108
Train 188, loss: 0.02749008
best_epoch 184, best_loss: 19.03478731 , best_losscd: 0.02752108
Train 189, loss: 0.02747139
best_epoch 184, best_loss: 19.03478731 , best_losscd: 0.02752108
Train 190, loss: 0.02751129
best_epoch 184, best_loss: 19.03478731 , best_losscd: 0.02752108
Train 191, loss: 0.02744295
best_epoch 191, best_loss: 18.78637120 , best_losscd: 0.02738843
Train 192, loss: 0.02752723
best_epoch 191, best_loss: 18.78637120 , best_losscd: 0.02738843
Train 193, loss: 0.02745665
best_epoch 191, best_loss: 18.78637120 , best_losscd: 0.02738843
Train 194, loss: 0.02741679
best_epoch 191, best_loss: 18.78637120 , best_losscd: 0.02738843
Train 195, loss: 0.02740687
best_epoch 195, best_loss: 18.72620849 , best_losscd: 0.02733847
Train 196, loss: 0.02737882
best_epoch 195, best_loss: 18.72620849 , best_losscd: 0.02733847
Train 197, loss: 0.02741343
best_epoch 195, best_loss: 18.72620849 , best_losscd: 0.02733847
Train 198, loss: 0.02743611
best_epoch 195, best_loss: 18.72620849 , best_losscd: 0.02733847
Train 199, loss: 0.02739164
best_epoch 195, best_loss: 18.72620849 , best_losscd: 0.02733847
Train 200, loss: 0.02741233
best_epoch 200, best_loss: 18.72140348 , best_losscd: 0.02734664
<config.params object at 0x7f1e1b728370>
<config.params object at 0x7f7d9af07370>
Train 1, loss: 0.03606479
best_epoch 1, best_loss: 4.99056794 , best_losscd: 0.03224507
Train 2, loss: 0.02904150
best_epoch 2, best_loss: 3.48272753 , best_losscd: 0.02792140
Train 3, loss: 0.02700441
best_epoch 3, best_loss: 3.15548157 , best_losscd: 0.02690917
Train 4, loss: 0.02592606
best_epoch 4, best_loss: 2.79762725 , best_losscd: 0.02555901
Train 5, loss: 0.02562515
best_epoch 5, best_loss: 2.71236648 , best_losscd: 0.02534632
Train 6, loss: 0.02499283
best_epoch 5, best_loss: 2.71236648 , best_losscd: 0.02534632
Train 7, loss: 0.02482904
best_epoch 7, best_loss: 2.58112776 , best_losscd: 0.02482899
Train 8, loss: 0.02423097
best_epoch 8, best_loss: 2.32020450 , best_losscd: 0.02385759
Train 9, loss: 0.02402756
best_epoch 9, best_loss: 2.31412689 , best_losscd: 0.02393708
Train 10, loss: 0.02362544
best_epoch 9, best_loss: 2.31412689 , best_losscd: 0.02393708
Train 11, loss: 0.02334845
best_epoch 11, best_loss: 2.23330442 , best_losscd: 0.02350219
Train 12, loss: 0.02324982
best_epoch 11, best_loss: 2.23330442 , best_losscd: 0.02350219
Train 13, loss: 0.02308835
best_epoch 13, best_loss: 2.04678326 , best_losscd: 0.02258062
Train 14, loss: 0.02286644
best_epoch 13, best_loss: 2.04678326 , best_losscd: 0.02258062
Train 15, loss: 0.02264935
best_epoch 15, best_loss: 2.01123385 , best_losscd: 0.02253497
Train 16, loss: 0.02247203
best_epoch 15, best_loss: 2.01123385 , best_losscd: 0.02253497
Train 17, loss: 0.02220999
best_epoch 17, best_loss: 1.92077165 , best_losscd: 0.02206948
Train 18, loss: 0.02220849
best_epoch 17, best_loss: 1.92077165 , best_losscd: 0.02206948
Train 19, loss: 0.02217136
best_epoch 17, best_loss: 1.92077165 , best_losscd: 0.02206948
Train 20, loss: 0.02196869
best_epoch 17, best_loss: 1.92077165 , best_losscd: 0.02206948
Train 21, loss: 0.02197552
best_epoch 17, best_loss: 1.92077165 , best_losscd: 0.02206948
Train 22, loss: 0.02171290
best_epoch 22, best_loss: 1.77258172 , best_losscd: 0.02137286
Train 23, loss: 0.02155560
best_epoch 22, best_loss: 1.77258172 , best_losscd: 0.02137286
Train 24, loss: 0.02152143
best_epoch 22, best_loss: 1.77258172 , best_losscd: 0.02137286
Train 25, loss: 0.02156572
best_epoch 22, best_loss: 1.77258172 , best_losscd: 0.02137286
Train 26, loss: 0.02126626
best_epoch 22, best_loss: 1.77258172 , best_losscd: 0.02137286
Train 27, loss: 0.02122798
best_epoch 27, best_loss: 1.72874288 , best_losscd: 0.02111223
Train 28, loss: 0.02168155
best_epoch 27, best_loss: 1.72874288 , best_losscd: 0.02111223
Train 29, loss: 0.02113316
best_epoch 27, best_loss: 1.72874288 , best_losscd: 0.02111223
Train 30, loss: 0.02079490
best_epoch 30, best_loss: 1.63407650 , best_losscd: 0.02074107
Train 31, loss: 0.02070866
best_epoch 30, best_loss: 1.63407650 , best_losscd: 0.02074107
Train 32, loss: 0.02066048
best_epoch 30, best_loss: 1.63407650 , best_losscd: 0.02074107
Train 33, loss: 0.02078557
best_epoch 30, best_loss: 1.63407650 , best_losscd: 0.02074107
Train 34, loss: 0.02066433
best_epoch 30, best_loss: 1.63407650 , best_losscd: 0.02074107
Train 35, loss: 0.02034159
best_epoch 35, best_loss: 1.57915868 , best_losscd: 0.02044218
Train 36, loss: 0.02037189
best_epoch 36, best_loss: 1.56789790 , best_losscd: 0.02046775
Train 37, loss: 0.02044635
best_epoch 37, best_loss: 1.54526167 , best_losscd: 0.02034185
Train 38, loss: 0.02046760
best_epoch 38, best_loss: 1.52572446 , best_losscd: 0.02017084
Train 39, loss: 0.02023400
best_epoch 39, best_loss: 1.48850748 , best_losscd: 0.02002437
Train 40, loss: 0.02015857
best_epoch 39, best_loss: 1.48850748 , best_losscd: 0.02002437
Train 41, loss: 0.02007651
best_epoch 39, best_loss: 1.48850748 , best_losscd: 0.02002437
Train 42, loss: 0.02008440
best_epoch 39, best_loss: 1.48850748 , best_losscd: 0.02002437
Train 43, loss: 0.01999061
best_epoch 39, best_loss: 1.48850748 , best_losscd: 0.02002437
Train 44, loss: 0.01982409
best_epoch 44, best_loss: 1.47187430 , best_losscd: 0.01990617
Train 45, loss: 0.01974115
best_epoch 44, best_loss: 1.47187430 , best_losscd: 0.01990617
Train 46, loss: 0.01995446
best_epoch 44, best_loss: 1.47187430 , best_losscd: 0.01990617
Train 47, loss: 0.01979371
best_epoch 44, best_loss: 1.47187430 , best_losscd: 0.01990617
Train 48, loss: 0.01969266
best_epoch 44, best_loss: 1.47187430 , best_losscd: 0.01990617
Train 49, loss: 0.01962176
best_epoch 44, best_loss: 1.47187430 , best_losscd: 0.01990617
Train 50, loss: 0.01958816
best_epoch 44, best_loss: 1.47187430 , best_losscd: 0.01990617
Train 51, loss: 0.01954472
best_epoch 51, best_loss: 1.42109862 , best_losscd: 0.01973926
Train 52, loss: 0.01945606
best_epoch 51, best_loss: 1.42109862 , best_losscd: 0.01973926
Train 53, loss: 0.01935999
best_epoch 53, best_loss: 1.37870727 , best_losscd: 0.01939792
Train 54, loss: 0.01939199
best_epoch 53, best_loss: 1.37870727 , best_losscd: 0.01939792
Train 55, loss: 0.01932223
best_epoch 55, best_loss: 1.34519217 , best_losscd: 0.01924864
Train 56, loss: 0.01927925
best_epoch 55, best_loss: 1.34519217 , best_losscd: 0.01924864
Train 57, loss: 0.01920720
best_epoch 57, best_loss: 1.34210583 , best_losscd: 0.01927742
Train 58, loss: 0.01924722
best_epoch 57, best_loss: 1.34210583 , best_losscd: 0.01927742
Train 59, loss: 0.01917439
best_epoch 57, best_loss: 1.34210583 , best_losscd: 0.01927742
Train 60, loss: 0.01912260
best_epoch 57, best_loss: 1.34210583 , best_losscd: 0.01927742
Train 61, loss: 0.01903558
best_epoch 61, best_loss: 1.31759916 , best_losscd: 0.01912375
Train 62, loss: 0.01897757
best_epoch 61, best_loss: 1.31759916 , best_losscd: 0.01912375
Train 63, loss: 0.01897284
best_epoch 61, best_loss: 1.31759916 , best_losscd: 0.01912375
Train 64, loss: 0.01899698
best_epoch 61, best_loss: 1.31759916 , best_losscd: 0.01912375
Train 65, loss: 0.01895496
best_epoch 65, best_loss: 1.28740114 , best_losscd: 0.01891144
Train 66, loss: 0.01888429
best_epoch 65, best_loss: 1.28740114 , best_losscd: 0.01891144
Train 67, loss: 0.01884296
best_epoch 67, best_loss: 1.27387055 , best_losscd: 0.01881904
Train 68, loss: 0.01882098
best_epoch 68, best_loss: 1.26550195 , best_losscd: 0.01878379
Train 69, loss: 0.01868723
best_epoch 68, best_loss: 1.26550195 , best_losscd: 0.01878379
Train 70, loss: 0.01877156
best_epoch 70, best_loss: 1.24302993 , best_losscd: 0.01870107
Train 71, loss: 0.01866369
best_epoch 70, best_loss: 1.24302993 , best_losscd: 0.01870107
Train 72, loss: 0.01869517
best_epoch 70, best_loss: 1.24302993 , best_losscd: 0.01870107
Train 73, loss: 0.01856119
best_epoch 70, best_loss: 1.24302993 , best_losscd: 0.01870107
Train 74, loss: 0.01862181
best_epoch 70, best_loss: 1.24302993 , best_losscd: 0.01870107
Train 75, loss: 0.01861125
best_epoch 75, best_loss: 1.24164795 , best_losscd: 0.01864959
Train 76, loss: 0.01857226
best_epoch 75, best_loss: 1.24164795 , best_losscd: 0.01864959
Train 77, loss: 0.01857483
best_epoch 75, best_loss: 1.24164795 , best_losscd: 0.01864959
Train 78, loss: 0.01849325
best_epoch 75, best_loss: 1.24164795 , best_losscd: 0.01864959
Train 79, loss: 0.01862078
best_epoch 75, best_loss: 1.24164795 , best_losscd: 0.01864959
Train 80, loss: 0.01851740
best_epoch 75, best_loss: 1.24164795 , best_losscd: 0.01864959
Train 81, loss: 0.01847584
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 82, loss: 0.01840928
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 83, loss: 0.01840453
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 84, loss: 0.01843914
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 85, loss: 0.01840004
best_epoch 81, best_loss: 1.21810649 , best_losscd: 0.01853262
Train 86, loss: 0.01837731
